ASV	Kingdom	Phylum	Class	Order	Family	Genus	gillis_1_1.filt.fastq.gz	gillis_10_1.filt.fastq.gz	gillis_11_1.filt.fastq.gz	gillis_12_1.filt.fastq.gz	gillis_13_1.filt.fastq.gz	gillis_14_1.filt.fastq.gz	gillis_15_1.filt.fastq.gz	gillis_16_1.filt.fastq.gz	gillis_17_1.filt.fastq.gz	gillis_18_1.filt.fastq.gz	gillis_19_1.filt.fastq.gz	gillis_2_1.filt.fastq.gz	gillis_20_1.filt.fastq.gz	gillis_3_1.filt.fastq.gz	gillis_4_1.filt.fastq.gz	gillis_5_1.filt.fastq.gz	gillis_6_1.filt.fastq.gz	gillis_7_1.filt.fastq.gz	gillis_8_1.filt.fastq.gz	gillis_9_1.filt.fastq.gz
ASV114	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	33	33	36	68	29	0	0	23	27	48	34	37	0	0	0	72	0	36	35
ASV1140	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	32	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1141	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
ASV1142	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	NA	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1143	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	34	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1144	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV1145	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	22	0	16	0	0
ASV1146	Bacteria	Actinomycetota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
ASV1147	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
ASV1148	Bacteria	Cyanobacteriota	Cyanophyceae	NA	NA	NA	50	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV1149	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	38	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
ASV115	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	19	27	39	50	44	0	29	0	65	27	0	0	14	9	50	61	32	14	25	0
ASV1150	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
ASV1151	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0	0
ASV1152	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Candidatus Korobacteraceae	Candidatus Korobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
ASV1153	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
ASV1154	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	32	0	0	0
ASV1155	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
ASV1156	Bacteria	Actinomycetota	Actinobacteria	Geodermatophilales	Geodermatophilaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	34	0
ASV1157	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1158	Bacteria	Myxococcota	NA	Haliangiales	Kofleriaceae	Haliangium	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1159	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
ASV116	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	45	0	0	41	53	0	24	0	0	17	31	0	53	0	64	111	21	41
ASV1160	Bacteria	NA	NA	NA	NA	NA	0	0	0	19	0	10	10	0	0	0	0	0	0	0	0	0	0	0	12	0
ASV1161	Bacteria	NA	NA	NA	NA	NA	5	0	0	13	0	0	0	0	0	0	0	0	6	0	13	0	0	0	14	0
ASV1162	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
ASV1163	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Pseudoaliinostoc	0	0	0	0	24	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
ASV1164	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	0	0	15	0	20	16	0	0	0	0	0	0	0	0	0	0
ASV1165	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0
ASV1166	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	14	0	0	0	0
ASV1167	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0
ASV1168	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	15	0	0	0
ASV1169	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
ASV117	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	36	0	61	0	84	33	0	0	0	0	25	0	47	70	64	71	0	0
ASV1170	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
ASV1171	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	11	8
ASV1172	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
ASV1173	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	28	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1174	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	0	4	14	0	0	0	13	0	0	0	0	0	0	0	8	0	11	0	0	0
ASV1175	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Aliirhizobium	0	0	33	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ASV1176	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ASV1177	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	4	0	0	9	19	0	0	0	0	0	5	0	0	6	0	0	7	0	0	0
ASV1178	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1179	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	19	0	12	0	0	0	0	19	0	0	0	0	0	0	0	0
ASV118	Bacteria	NA	NA	NA	NA	NA	59	0	0	39	57	0	64	0	0	0	44	43	28	47	0	0	67	0	0	42
ASV1180	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	14	0	19	0	0	0	0	0	0	0	0	0	0	0	17	0
ASV1181	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	12	0	20	0	0	6	0	0	0	0	0	12	0	0	0	0
ASV1182	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1183	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	30	0	0	0	6	0	14	0	0	0	0	0	0	0
ASV1184	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	0	0	0	0	0	0	21	0	0	18	0	0	0	0	11	0	0	0	0	0
ASV1185	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	NA	NA	0	0	0	0	0	0	6	0	0	0	13	0	0	0	31	0	0	0	0	0
ASV1186	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	0	0	0	0	0	0	0	0	29	0	21	0	0	0	0	0	0	0	0	0
ASV1187	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1188	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
ASV1189	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	Rummeliibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	21	0	0
ASV119	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Niallia	24	52	0	0	84	0	59	0	99	39	0	0	0	82	0	0	0	0	47	0
ASV1190	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
ASV1191	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
ASV1192	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	16	4	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	11
ASV1193	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	22	11	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ASV1194	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	14	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21
ASV1195	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1196	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	17	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1197	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	21	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1198	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Puia	0	0	17	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
ASV1199	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0	0	20	0	0	0
ASV12	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	100	124	53	86	117	107	37	0	100	71	46	19	24	203	30	15	113	47	180	66
ASV120	Bacteria	Bacillota	Bacilli	Caryophanales	NA	NA	20	47	23	32	0	30	32	0	29	0	20	9	37	0	61	27	29	42	31	15
ASV1200	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Terricaulis	0	0	12	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	22
ASV1201	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	29
ASV1202	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella	0	0	0	24	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
ASV1203	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1204	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1205	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
ASV1206	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Vitreimonas	0	0	0	0	11	0	0	0	14	12	0	12	0	0	0	0	0	0	0	0
ASV1207	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	17	0	0	9	0	23	0	0	0	0	0	0	0	0	0
ASV1208	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1209	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV121	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Rugosimonospora	0	31	32	0	0	0	0	12	19	0	0	35	92	0	114	37	36	71	0	0
ASV1210	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1211	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV1212	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV1213	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV1214	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV1215	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	NA	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1216	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
ASV1217	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0
ASV1218	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ASV1219	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ASV122	Bacteria	Actinomycetota	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	33	17	20	38	32	24	19	12	41	0	35	0	23	56	0	0	49	16	19	42
ASV1220	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ASV1221	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	0	0	10	0	24	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
ASV1222	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1223	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	NA	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ASV1224	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	15	0	0	0	0	0	0	0	18	15	0	0	0	0
ASV1225	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	11	0	17	0	0
ASV1226	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
ASV1227	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	NA	NA	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
ASV1228	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
ASV1229	Bacteria	Verrucomicrobiota	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	25	0	0	0
ASV123	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	13	0	18	0	17	0	73	27	0	0	21	0	34	18	52	102	35	40	0	20
ASV1230	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	NA	NA	0	0	0	0	0	0	0	21	0	0	0	0	0	0	27	0	0	0	0	0
ASV1231	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
ASV1232	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
ASV1233	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	NA	NA	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1234	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0
ASV1235	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	0	0
ASV1236	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	0	0	0	0	0	0	12	0	17	0	0	19	0	0
ASV1237	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
ASV1238	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0
ASV1239	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
ASV124	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	61	0	69	0	79	0	0	0	0	0	91	0	92	0	0	72	0	0
ASV1240	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0
ASV1241	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0
ASV1242	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	NA	NA	0	0	25	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1243	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	0	0	20	0	0	0	8	0	0	0	0	9	0	0	0	10	0	0	0	0
ASV1244	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1245	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1246	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
ASV1247	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8	0	15	0	0	0
ASV1248	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	13	22	0
ASV1249	Bacteria	NA	NA	NA	NA	NA	5	0	0	0	11	0	6	0	0	8	10	0	0	0	7	0	0	0	0	0
ASV125	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	20	10	15	23	16	8	26	8	18	0	13	0	0	18	12	14	20	0	20	17
ASV1250	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1251	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1252	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	20	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0
ASV1253	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1254	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Lacipirellula	15	0	0	0	0	0	7	0	0	0	9	0	0	0	0	0	0	0	0	16
ASV1255	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
ASV1256	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
ASV1257	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Aridibacter	0	0	0	0	0	0	0	0	29	0	0	0	0	0	18	0	0	0	0	0
ASV1258	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19
ASV1259	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
ASV1260	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
ASV1261	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	28	0	19	0	0	0	0	0
ASV1262	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0
ASV1263	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0
ASV1264	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
ASV1265	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	26	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1266	Bacteria	NA	NA	NA	NA	NA	16	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1267	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Chujaibacter	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
ASV1268	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1269	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV127	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	49	56	0	53	34	63	0	0	0	47	0	29	0	0	24	0	55	0	48	0
ASV1270	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1271	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	20	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1272	Bacteria	Armatimonadota	Armatimonadetes_gp4	NA	NA	NA	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
ASV1274	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1275	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Rossellomorea	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1276	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1277	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0	0	0	0	0	0	31	0	15	0	0	0	0	0	0	0	0	0	0	0
ASV1278	Bacteria	Actinomycetota	Thermoleophilia	Miltoncostaeales	Miltoncostaeaceae	Miltoncostaea	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	0	17
ASV1279	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	NA	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0
ASV128	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	30	56	0	0	0	60	0	58	0	0	0	0	40	0	39	0	31	67	76	0
ASV1280	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	NA	NA	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0
